SolidityFile;ETHAddress;ContractName;Type;SLOC;LLOC;CLOC;NF;WMC;NL;NLE;NUMPAR;NOS;DIT;NOA;NOD;CBO;NA;NOI;Avg. McCC;Avg. NL;Avg. NLE;Avg. NUMPAR;Avg. NOS;Avg. NOI
b0ee817a9c2af0c3516fa0297f476500a28ea85c_LuckyToken.sol;b0;DSNote;contract;24;20;0;0;0;0;0;0;5;0;0;2;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
b0ee817a9c2af0c3516fa0297f476500a28ea85c_LuckyToken.sol;b0;DSAuthEvents;contract;4;4;0;0;0;0;0;0;0;0;0;3;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
b0ee817a9c2af0c3516fa0297f476500a28ea85c_LuckyToken.sol;b0;DSStop;contract;16;13;0;2;2;0;0;0;4;2;3;1;0;1;0;1.0;0.0;0.0;0.0;2.0;0.0
b0ee817a9c2af0c3516fa0297f476500a28ea85c_LuckyToken.sol;b0;DSAuthority;contract;5;5;0;1;1;0;0;3;0;0;0;0;0;0;0;1.0;0.0;0.0;3.0;0.0;0.0
b0ee817a9c2af0c3516fa0297f476500a28ea85c_LuckyToken.sol;b0;DSMath;contract;67;46;15;12;14;2;2;24;16;0;0;2;0;2;8;1.1666666666666667;0.16666666666666666;0.16666666666666666;2.0;1.3333333333333333;0.6666666666666666
b0ee817a9c2af0c3516fa0297f476500a28ea85c_LuckyToken.sol;b0;ERC20Events;contract;4;4;0;0;0;0;0;0;0;0;0;3;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
b0ee817a9c2af0c3516fa0297f476500a28ea85c_LuckyToken.sol;b0;ERC20;contract;11;10;0;6;6;0;0;10;0;1;1;2;0;0;0;1.0;0.0;0.0;1.6666666666666667;0.0;0.0
b0ee817a9c2af0c3516fa0297f476500a28ea85c_LuckyToken.sol;b0;LuckyToken;contract;85;49;18;6;7;1;1;8;18;3;8;0;0;8;8;1.1666666666666667;0.16666666666666666;0.16666666666666666;1.3333333333333333;3.0;1.3333333333333333
b0ee817a9c2af0c3516fa0297f476500a28ea85c_LuckyToken.sol;b0;DSAuth;contract;42;37;0;3;6;3;1;4;15;1;1;2;1;2;3;2.0;1.0;0.3333333333333333;1.3333333333333333;5.0;1.0
b0ee817a9c2af0c3516fa0297f476500a28ea85c_LuckyToken.sol;b0;DSTokenBase;contract;134;62;51;8;9;1;1;14;23;2;3;1;0;3;7;1.125;0.125;0.125;1.75;2.875;0.875
